booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
BKRBHIP-x9e6-0003-a91s,Radisson Blu Hotel Istanbul Pera,Istanbul,Istanbul,34430,Turkey,Leisure,4,2,2,5,2028-07-17 14:00:00,2028-07-22 12:00:00,No,Bus,2000.00,None,0.00,300.00,2300.00,2,Cabin Suite,Walk-in,Credit Card,abigail.williamsBKRBHIP-x9e6-0003-a91s@email.com,Confirmed,1329,Regular,22,Non-binary
BKRBHSC-oj44-0003-jptr,Radisson Blu Hotel and Spa Cork,Cork,County Cork,T45 WF53,Ireland,Leisure,1,1,0,7,2028-07-19 13:00:00,2028-07-26 11:00:00,Yes,Flight,840.00,Early Bird,84.00,126.00,882.00,1,Ocean View King,Corporate Portal,Invoice,amara.olssonBKRBHSC-oj44-0003-jptr@email.com,Confirmed,611,Regular,76,Non-binary
BKRBSH2-wd7q-0005-r2l8,Radisson Blu Seaside Hotel Helsinki,Helsinki,Uusimaa,00180,Finland,Leisure,5,4,1,2,2028-07-21 16:00:00,2028-07-23 12:00:00,No,Bus,1200.00,Seasonal,120.00,180.00,1260.00,2,Standard King,Website,PayPal,kevin.jungBKRBSH2-wd7q-0005-r2l8@email.com,Completed,1307,Regular,30,Female
BKRBRHB-cykb-0004-2n99,Radisson Blu Royal Hotel Bergen,Bergen,Vestland,5003,Norway,Leisure,4,2,2,6,2028-07-23 15:00:00,2028-07-29 12:00:00,No,Car,3600.00,Holiday,360.00,540.00,3780.00,2,Executive King,Travel Agent,PayPal,ali.ruizBKRBRHB-cykb-0004-2n99@email.com,Cancelled,769,Regular,73,Male
BKRBHCO-5qfp-0002-3h7w,Radisson Blu Hotel Cologne,Cologne,North Rhine-Westphalia,50679,Germany,Leisure,2,1,1,1,2028-07-25 13:00:00,2028-07-26 12:00:00,No,Train,180.00,Member,18.00,27.00,189.00,1,Family Suite,Website,Invoice,user@@example.com,Completed,1048,Regular,79,Female
BKRBJAI-n9wk-0003-a7ac,Radisson Blu Jaipur,Jaipur,Rajasthan,302018,India,Leisure,7,4,3,2,2028-07-27 14:00:00,2028-07-29 12:00:00,Yes,Train,1200.00,Group,120.00,180.00,1260.00,3,Ocean View King,Travel Agent,PayPal,ankit.zhaoBKRBJAI-n9wk-0003-a7ac@email.com,Completed,1036,Regular,47,Male
BKRBHPK-2wfh-0001-u6s8,Radisson Blu Hotel Pune Kharadi,Pune,Maharashtra,411014,India,Leisure,6,4,2,3,2028-07-29 14:00:00,2028-08-01 11:00:00,No,Flight,1080.00,Group,108.00,162.00,1134.00,2,Cabin Suite,Corporate Portal,Invoice,faisal.brandtBKRBHPK-2wfh-0001-u6s8@email.com,Confirmed,1501,VIP,63,Female
BKRBHCC-i00i-0007-mdkq,Radisson Blu Hotel Casablanca City Center,Casablanca,Casablanca-Settat,20250,Morocco,Leisure,3,1,2,3,2028-07-31 13:00:00,2028-08-03 11:00:00,No,Car,480.00,Seasonal,48.00,72.00,504.00,1,Ocean View King,Mobile App,Cash,zachary.jonesBKRBHCC-i00i-0007-mdkq@email.com,Confirmed,1306,Regular,38,Non-binary
BKRBPHH-8iog-0003-w0qa,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,Hyderabad,Telangana,500034,India,Leisure,5,3,2,2,2028-08-02 14:00:00,2028-08-04 11:00:00,Yes,Flight,480.00,Seasonal,48.00,72.00,504.00,2,Executive Twin,Walk-in,Cash,missing-at-sign.com,Pending,957,Regular,64,Male
BKPPUTR-xelk-0005-s9uz,Park Plaza Utrecht,Utrecht,Utrecht,3511 CE,Netherlands,Leisure,3,1,2,6,2028-08-04 16:00:00,2028-08-10 11:00:00,Yes,Bus,1680.00,Early Bird,168.00,252.00,1764.00,1,Standard Queen,Website,Credit Card,hana.petrovBKPPUTR-xelk-0005-s9uz@email.com,Cancelled,860,Regular,63,Male
BKRBHSC-rpd5-0004-n6in,Radisson Blu Hotel and Spa Cork,Cork,County Cork,T45 WF53,Ireland,Leisure,4,4,0,6,2028-08-06 13:00:00,2028-08-12 10:00:00,No,Bus,3360.00,Seasonal,336.00,504.00,3528.00,2,Deluxe Queen,Mobile App,Credit Card,rose.palmerBKRBHSC-rpd5-0004-n6in@email.com,Cancelled,1153,Regular,23,Male
BKRBHRM-hqp3-0002-ywak,Radisson Blu Hotel and Residence Maputo,Maputo,Maputo,1100,Mozambique,Leisure,4,4,0,2,2028-08-08 13:00:00,2028-08-10 12:00:00,No,Train,1000.00,None,0.00,150.00,1150.00,2,Deluxe King,Website,Credit Card,charlotte.koneBKRBHRM-hqp3-0002-ywak@email.com,Completed,1346,VIP,60,Male
BKUNKWN-dmbk-0023-s0vn,None,Cork,County Cork,T45 WF53,Ireland,Leisure,2,2,0,7,2028-08-10 14:00:00,2028-08-17 10:00:00,Yes,Train,2100.00,Early Bird,210.00,315.00,2205.00,1,Ocean View King,Corporate Portal,Invoice,ayush.mishraBKUNKWN-dmbk-0023-s0vn@email.com,Confirmed,1065,VIP,39,Male
BKRBAHC-mwsr-0003-g8wl,Radisson Blu Aqua Hotel Chicago,Chicago,IL,60601,USA,Leisure,4,1,3,1,2028-08-12 13:00:00,2028-08-13 10:00:00,No,Car,440.00,Seasonal,44.00,66.00,462.00,2,Standard King,Mobile App,Debit Card,isha.chevalierBKRBAHC-mwsr-0003-g8wl@email.com,Confirmed,1370,Corporate,62,Female
BKRBRHB-1g1x-0005-l3tu,Radisson Blu Royal Hotel Bergen,Bergen,Vestland,5003,Norway,Leisure,4,1,3,2,2028-08-14 14:00:00,2028-08-16 12:00:00,No,Flight,640.00,Member,64.00,96.00,672.00,2,Double Room,Mobile App,Credit Card,varun.koneBKRBRHB-1g1x-0005-l3tu@email.com,Pending,461,VIP,22,Female
BKRBHLC-incu-0003-6bkh,Radisson Blu Hotel Leeds City Centre,Leeds,England,LS1 5DL,United Kingdom,Leisure,4,2,2,6,2028-08-16 16:00:00,2028-08-22 11:00:00,No,Bus,1680.00,Member,168.00,252.00,1764.00,2,Deluxe King,Travel Agent,Invoice,rachel.yoonBKRBHLC-incu-0003-6bkh@email.com,Confirmed,351,Corporate,48,Non-binary
BKRBHIP-5s75-0004-f7h3,Radisson Blu Hotel Istanbul Pera,Istanbul,Istanbul,34430,Turkey,Leisure,4,2,2,7,2028-08-18 16:00:00,2028-08-25 10:00:00,No,Flight,1680.00,None,0.00,252.00,1932.00,2,Deluxe Queen,Mobile App,Credit Card,vidhi.carterBKRBHIP-5s75-0004-f7h3@email.com,Cancelled,1234,Corporate,75,Female
BKPPBS1-yt4d-0005-mz9r,Park Plaza Bangkok Soi 18,Bangkok,Bangkok,10110,Thailand,Leisure,3,2,1,1,2028-08-20 13:00:00,2028-08-21 10:00:00,No,Train,280.00,None,0.00,42.00,322.00,1,Deluxe King,Website,Debit Card,madeline.hansenBKPPBS1-yt4d-0005-mz9r@email.com,Completed,230,VIP,30,Non-binary
BKRBHDO-9t6z-0005-988x,Radisson Blu Hotel Doha,Doha,Doha,1768,Qatar,Business,2,2,0,3,2028-08-22 13:00:00,2028-08-25 10:00:00,Yes,Bus,360.00,Corporate,36.00,54.00,378.00,1,Standard King,Website,Cash,tushar.wongBKRBHDO-9t6z-0005-988x@email.com,Confirmed,843,Corporate,39,Male
BKRBHAM-mjgv-0004-gk4r,Radisson Blu Hotel Amritsar,Amritsar,Punjab,143001,India,Business,2,2,0,5,2028-08-24 14:00:00,2028-08-29 11:00:00,Yes,Flight,600.00,None,0.00,90.00,690.00,1,Ocean View King,Website,Debit Card,noah.marquezBKRBHAM-mjgv-0004-gk4r@email.com,Confirmed,314,Corporate,31,Female
BKPIBRS-q143-0003-7m9d,Park Inn by Radisson Stuttgart,Stuttgart,Baden-Württemberg,70173,Germany,Leisure,6,4,2,1,2028-08-26 13:00:00,2028-08-27 12:00:00,No,Train,360.00,Group,36.00,54.00,378.00,2,Standard King,Mobile App,Invoice,tyler.jainBKPIBRS-q143-0003-7m9d@email.com,Confirmed,679,Corporate,25,Female
BKPIBRP-9a1q-0004-7f64,Park Inn by Radisson Pristina,Pristina,Pristina District,10000,Kosovo,Leisure,1,1,0,3,2028-08-28 14:00:00,2028-08-31 12:00:00,Yes,Bus,900.00,Holiday,90.00,135.00,945.00,1,Deluxe Queen,Mobile App,Invoice,grace.sharmaBKPIBRP-9a1q-0004-7f64@email.com,Confirmed,559,Regular,30,Female
BKRBCBV-j8z1-0003-oeas,Radisson Blu Chattogram Bay View,Chattogram,Chattogram Division,4000,Bangladesh,Leisure,4,4,0,6,2028-08-30 16:00:00,2028-09-05 12:00:00,No,Flight,1440.00,None,0.00,216.00,1656.00,2,Standard Queen,Corporate Portal,Invoice,simran.larsenBKRBCBV-j8z1-0003-oeas@email.com,Confirmed,811,Regular,59,Female
BKRBHGU-ompe-0003-xy1g,Radisson Blu Hotel Guwahati,Guwahati,Assam,781033,India,Leisure,4,3,1,3,2028-09-01 13:00:00,2028-09-04 11:00:00,Yes,Flight,1200.00,Seasonal,120.00,180.00,1260.00,2,Executive Twin,Walk-in,Credit Card,ali.youngBKRBHGU-ompe-0003-xy1g@email.com,Confirmed,1391,Regular,27,Male
BKRBJAM-ca4e-0001-jh0n,Radisson Blu Jammu,Jammu,Jammu and Kashmir,180004,India,Leisure,3,1,2,1,2028-09-03 15:00:00,2028-09-04 12:00:00,No,Bus,120.00,Holiday,12.00,18.00,126.00,1,Standard King,Mobile App,Cash,trisha.chevalierBKRBJAM-ca4e-0001-jh0n@email.com,Confirmed,1050,Regular,30,Male
BKRBTDO-6nqr-0005-x575,Radisson Blu Toronto Downtown,Toronto,Ontario,M5J 2N5,Canada,Leisure,2,2,0,7,2028-09-05 15:00:00,2028-09-12 12:00:00,No,Flight,1120.00,Seasonal,112.00,168.00,1176.00,1,Standard King,Corporate Portal,Invoice,william.mishraBKRBTDO-6nqr-0005-x575@email.com,Confirmed,972,Regular,75,Male
BKRBHDM-712e-0003-s4p6,Radisson Blu Hotel Dubai Media City,Dubai,Dubai,211723,United Arab Emirates,Business,1,1,0,1,2028-09-07 15:00:00,2028-09-08 12:00:00,Yes,Flight,120.00,Corporate,12.00,18.00,126.00,1,Double Room,Travel Agent,Invoice,vishal.williamsBKRBHDM-712e-0003-s4p6@email.com,Cancelled,1598,Corporate,56,Non-binary
BKPIB16-dw5i-0002-0smn,Park Inn by Radisson Clark,Clark,Pampanga,2023,Philippines,Leisure,4,1,3,3,2028-09-09 15:00:00,2028-09-12 11:00:00,No,Bus,720.00,None,0.00,108.00,828.00,2,Executive King,Website,Invoice,varun.pandeyBKPIB16-dw5i-0002-0smn@email.com,Pending,1230,Corporate,35,Female
BKPIB12-c0qj-0004-n5sb,Park Inn by Radisson Poznan,Poznan,Greater Poland,60-813,Poland,Leisure,2,2,0,4,2028-09-11 16:00:00,2028-09-15 12:00:00,No,Car,720.00,Early Bird,72.00,108.00,756.00,1,Executive King,Travel Agent,Debit Card,aditi.martinBKPIB12-c0qj-0004-n5sb@email.com,Pending,310,Corporate,49,Female
BKPPCHB-o83l-0003-o3cb,Park Plaza County Hall Berlin,Berlin,Berlin,10785,Germany,Leisure,6,3,3,1,2028-09-13 14:00:00,2028-09-14 10:00:00,No,Train,500.00,Holiday,50.00,75.00,525.00,2,Deluxe King,Walk-in,Credit Card,payal.whiteBKPPCHB-o83l-0003-o3cb@email.com,Pending,646,Regular,41,Female
BKRBHC3-mr69-0003-stu5,Radisson Blu Hotel and Convention Centre Kigali,Kigali,Kigali,N/A,Rwanda,Leisure,4,4,0,2,2028-09-15 13:00:00,2028-09-17 11:00:00,No,Car,560.00,Early Bird,56.00,84.00,588.00,2,Cabin Suite,Travel Agent,Invoice,nolan.legrandBKRBHC3-mr69-0003-stu5@email.com,Cancelled,377,Regular,20,Male
BKUNKWN-xq6w-0024-iyg8,None,Istanbul,Istanbul,34430,Turkey,Leisure,4,1,3,3,2028-09-17 13:00:00,2028-09-20 11:00:00,Yes,Car,960.00,Early Bird,96.00,144.00,1008.00,2,Executive King,Mobile App,Invoice,None,Cancelled,254,VIP,36,Male
BKPIBRK-pjb6-0007-fl8o,Park Inn by Radisson Krakow,Krakow,Lesser Poland,31-416,Poland,Leisure,5,4,1,7,2028-09-19 14:00:00,2028-09-26 12:00:00,No,Flight,1960.00,Holiday,196.00,294.00,2058.00,2,Double Room,Walk-in,Cash,mohit.chandraBKPIBRK-pjb6-0007-fl8o@email.com,Confirmed,1509,Regular,59,Female
BKRBHIN-y9vu-0003-2ocq,Radisson Blu Hotel Indore,Indore,Madhya Pradesh,452010,India,Business,3,3,0,2,2028-09-21 15:00:00,2028-09-23 11:00:00,Yes,Bus,320.00,None,0.00,48.00,368.00,1,Ocean View King,Corporate Portal,Invoice,sophia.almasriBKRBHIN-y9vu-0003-2ocq@email.com,Confirmed,344,VIP,71,Non-binary
BKRBHGQ-cqw7-0004-arhk,Radisson Blu Hotel Gqeberha,Gqeberha,Eastern Cape,6001,South Africa,Business,1,1,0,4,2028-09-23 13:00:00,2028-09-27 12:00:00,Yes,Bus,880.00,Corporate,88.00,132.00,924.00,1,Executive Twin,Corporate Portal,Invoice,bhavna.yadavBKRBHGQ-cqw7-0004-arhk@email.com,Confirmed,359,Corporate,50,Male
BKRBHBA-kcyq-0003-2b1j,Radisson Blu Hotel Basel,Basel,Basel-Stadt,4051,Switzerland,Business,3,3,0,2,2028-09-25 14:00:00,2028-09-27 11:00:00,Yes,Bus,400.00,Corporate,40.00,60.00,420.00,1,Deluxe Queen,Website,Cash,anita.lewandowskiBKRBHBA-kcyq-0003-2b1j@email.com,Cancelled,976,Corporate,64,Non-binary
BKRBHLI-c2gn-0005-sblv,Radisson Blu Hotel Lagos Ikeja,Ikeja,Lagos State,100271,Nigeria,Leisure,4,1,3,4,2028-09-27 16:00:00,2028-10-01 12:00:00,No,Train,1600.00,Early Bird,160.00,240.00,1680.00,2,Cabin Suite,Corporate Portal,Invoice,divya.yoshidaBKRBHLI-c2gn-0005-sblv@email.com,Confirmed,932,Regular,47,Male
BKRBSHG-weje-0001-hcyb,Radisson Blu Scandinavia Hotel Gothenburg,Gothenburg,Vastra Gotaland,S-401 24,Sweden,Leisure,1,1,0,2,2028-09-29 15:00:00,2028-10-01 11:00:00,No,Bus,400.00,None,0.00,60.00,460.00,1,Deluxe Queen,Corporate Portal,Invoice,emily.kleinBKRBSHG-weje-0001-hcyb@email.com,Confirmed,1184,Corporate,33,Male
BKPPWBL-t6fy-0003-ymlk,Park Plaza Westminster Bridge London,London,England,SE1 7UT,United Kingdom,Leisure,5,2,3,2,2028-10-01 14:00:00,2028-10-03 12:00:00,No,Bus,720.00,Group,72.00,108.00,756.00,2,Deluxe Queen,Website,Debit Card,lillian.edwardsBKPPWBL-t6fy-0003-ymlk@email.com,Confirmed,1181,VIP,24,Non-binary
BKPIB11-1jry-0002-24q1,Park Inn by Radisson Katowice,Katowice,Silesian,40-026,Poland,Business,2,2,0,7,2028-10-03 14:00:00,2028-10-10 12:00:00,Yes,Flight,980.00,Corporate,98.00,147.00,1029.00,1,Executive Twin,Travel Agent,Debit Card,fatima.floresBKPIB11-1jry-0002-24q1@email.com,Confirmed,1029,Corporate,20,Non-binary
BKRBHAC-jmz3-0003-o107,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012 CP,Netherlands,Leisure,2,1,1,6,2028-10-05 14:00:00,2028-10-11 11:00:00,Yes,Car,1080.00,Early Bird,108.00,162.00,1134.00,1,Executive King,Mobile App,Credit Card,nitin.biswasBKRBHAC-jmz3-0003-o107@email.com,Completed,188,Corporate,57,Female
BKRBHEC-ibd8-0002-3ovh,Radisson Blu Hotel Edinburgh City Centre,Edinburgh,Scotland,EH1 1TH,United Kingdom,Leisure,4,1,3,2,2028-10-07 13:00:00,2028-10-09 10:00:00,No,Train,560.00,Holiday,56.00,84.00,588.00,2,Ocean View King,Website,Credit Card,anita.ramosBKRBHEC-ibd8-0002-3ovh@email.com,Confirmed,1570,Regular,42,Female
BKRBHLV-5rz6-0005-pjao,Radisson Blu Hotel Lietuva Vilnius,Vilnius,Vilnius County,LT-09308,Lithuania,Business,3,3,0,1,2028-10-09 13:00:00,2028-10-10 12:00:00,Yes,Car,120.00,None,0.00,18.00,138.00,1,Family Suite,Corporate Portal,Invoice,hana.parkerBKRBHLV-5rz6-0005-pjao@email.com,Confirmed,369,Corporate,70,Male
BKRBHMA-iarr-0002-7532,Radisson Blu Hotel Manchester Airport,Manchester,England,M90 3RA,United Kingdom,Leisure,5,2,3,5,2028-10-11 15:00:00,2028-10-16 12:00:00,Yes,Bus,1200.00,Group,120.00,180.00,1260.00,2,Ocean View King,Corporate Portal,Invoice,hamza.hassanBKRBHMA-iarr-0002-7532@email.com,Pending,142,Regular,69,Male
BKPPDOH-4sfr-0004-wulb,Park Plaza Doha,Doha,Doha,00000,Qatar,Business,1,1,0,5,2028-10-13 15:00:00,2028-10-18 10:00:00,Yes,Bus,600.00,Corporate,60.00,90.00,630.00,1,Deluxe Queen,Walk-in,Cash,ravi.dialloBKPPDOH-4sfr-0004-wulb@email.com,Confirmed,224,Corporate,27,Non-binary
BKPIBRI-cy6t-0004-j7dl,Park Inn by Radisson Istanbul Atasehir,Istanbul,Istanbul,34746,Turkey,Leisure,4,1,3,7,2028-10-15 15:00:00,2028-10-22 10:00:00,No,Bus,2800.00,Member,280.00,420.00,2940.00,2,Deluxe King,Corporate Portal,Invoice,user@domain..com,Confirmed,135,VIP,52,Non-binary
BKPIBR2-japs-0004-qpfw,Park Inn by Radisson Izmir,Izmir,Izmir,35410,Turkey,Leisure,2,2,0,2,2028-10-17 14:00:00,2028-10-19 10:00:00,No,Bus,500.00,Holiday,50.00,75.00,525.00,1,Ocean View King,Travel Agent,Invoice,divya.owensBKPIBR2-japs-0004-qpfw@email.com,Pending,1277,Regular,68,Female
BKRBHDM-orsk-0004-fcpz,Radisson Blu Hotel Dubai Media City,Dubai,Dubai,211723,United Arab Emirates,Leisure,5,4,1,1,2028-10-19 16:00:00,2028-10-20 11:00:00,No,Train,240.00,Holiday,24.00,36.00,252.00,2,Standard King,Walk-in,Credit Card,aurora.lewisBKRBHDM-orsk-0004-fcpz@email.com,Cancelled,1147,VIP,54,Male
BKRBHRU-dpsm-0002-ewha,Radisson Blu Hotel Rudrapur,Rudrapur,Uttarakhand,263153,India,Leisure,6,4,2,4,2028-10-21 16:00:00,2028-10-25 10:00:00,Yes,Train,1280.00,Group,128.00,192.00,1344.00,2,Cabin Suite,Website,Credit Card,jacob.novakBKRBHRU-dpsm-0002-ewha@email.com,Pending,1443,Corporate,42,Female
BKRBHOU-mt9k-0004-ohaq,Radisson Blu Hotel Oulu,Oulu,North Ostrobothnia,90100,Finland,Business,1,1,0,4,2028-10-23 14:00:00,2028-10-27 12:00:00,Yes,Train,1000.00,Corporate,100.00,150.00,1050.00,1,Ocean View King,Mobile App,PayPal,simran.jainBKRBHOU-mt9k-0004-ohaq@email.com,Confirmed,1170,Regular,46,Male
BKRBHOU-mt9k-0004-ohaq,Radisson Blu Hotel Oulu,Oulu,North Ostrobothnia,90100,Finland,Business,1,1,0,4,2028-10-23 14:00:00,2028-10-27 12:00:00,Yes,Train,1000.00,Corporate,100.00,150.00,1050.00,1,Ocean View King,Mobile App,PayPal,simran.jainBKRBHOU-mt9k-0004-ohaq@email.com,Confirmed,1170,Regular,46,Male
BKPPLEE-kkpr-0003-159x,Park Plaza Leeds,Leeds,England,LS1 5PS,United Kingdom,Business,3,3,0,7,2028-10-27 16:00:00,2028-11-03 10:00:00,Yes,Flight,1960.00,Corporate,196.00,294.00,2058.00,1,Cabin Suite,Corporate Portal,Invoice,tyler.nakamuraBKPPLEE-kkpr-0003-159x@email.com,Confirmed,549,Corporate,79,Female
BKPIBR8-wnv4-0002-5y4x,Park Inn by Radisson Stockholm Hammarby Sjostad,Stockholm,Stockholm County,120 30,Sweden,Leisure,1,1,0,6,2028-10-29 16:00:00,2028-11-04 12:00:00,No,Train,960.00,None,0.00,144.00,1104.00,1,Family Suite,Website,Invoice,liam.smithBKPIBR8-wnv4-0002-5y4x@email.com,Completed,1502,VIP,59,Female
BKRBRHB-pfoe-0006-akgu,Radisson Blu Royal Hotel Bergen,Bergen,Vestland,5003,Norway,Business,1,1,0,7,2028-10-31 15:00:00,2028-11-07 11:00:00,Yes,Flight,2100.00,Corporate,210.00,315.00,2205.00,1,Family Suite,Mobile App,PayPal,tushar.scholzBKRBRHB-pfoe-0006-akgu@email.com,Pending,753,Corporate,62,Male
BKRBHMC-8ay2-0005-47yf,Radisson Blu Hotel Marrakech Carre Eden,Marrakech,Marrakesh-Safi,40000,Morocco,Leisure,4,1,3,4,2028-11-02 14:00:00,2028-11-06 12:00:00,Yes,Bus,2000.00,Holiday,200.00,300.00,2100.00,2,Deluxe King,Mobile App,Credit Card,user@example,Confirmed,745,Regular,25,Male
BKPPSBA-kdbv-0004-qyq6,Park Plaza Sukhumvit Bangkok,Bangkok,Bangkok,10110,Thailand,Business,2,2,0,3,2028-11-04 13:00:00,2028-11-07 11:00:00,Yes,Bus,420.00,Corporate,42.00,63.00,441.00,1,Ocean View King,Corporate Portal,Invoice,amit.ivanovBKPPSBA-kdbv-0004-qyq6@email.com,Confirmed,946,Corporate,28,Male
BKRBCOI-84z8-0003-wfd8,Radisson Blu Coimbatore,Coimbatore,Tamil Nadu,641004,India,Leisure,6,4,2,7,2028-11-06 15:00:00,2028-11-13 11:00:00,No,Flight,3500.00,Seasonal,350.00,525.00,3675.00,2,Family Suite,Walk-in,Credit Card,elijah.cruzBKRBCOI-84z8-0003-wfd8@email.com,Confirmed,775,Regular,52,Non-binary
BKPPSST-wkx1-0001-7vms,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Business,1,1,0,3,2028-11-08 16:00:00,2028-11-11 12:00:00,Yes,Bus,480.00,Corporate,48.00,72.00,504.00,1,Deluxe King,Walk-in,Cash,alice.woodBKPPSST-wkx1-0001-7vms@email.com,Confirmed,959,Corporate,28,Male
BKPIBRR-0y31-0005-bob3,Park Inn by Radisson Riyadh,Riyadh,Riyadh Province,12214,Saudi Arabia,Leisure,6,4,2,7,2028-11-10 16:00:00,2028-11-17 12:00:00,No,Train,2520.00,Seasonal,252.00,378.00,2646.00,2,Standard King,Travel Agent,Debit Card,salman.doeBKPIBRR-0y31-0005-bob3@email.com,Pending,812,VIP,68,Non-binary
BKRBHCO-8q7c-0003-3mcn,Radisson Blu Hotel Cologne,Cologne,North Rhine-Westphalia,50679,Germany,Business,1,1,0,3,2028-11-12 15:00:00,2028-11-15 11:00:00,Yes,Bus,600.00,Corporate,60.00,90.00,630.00,1,Family Suite,Walk-in,Cash,hao.williamsBKRBHCO-8q7c-0003-3mcn@email.com,Pending,794,Corporate,50,Female
BKRBHBI-mive-0004-b4pj,Radisson Blu Hotel Birmingham,Birmingham,England,B1 1BT,United Kingdom,Leisure,3,3,0,2,2028-11-14 15:00:00,2028-11-16 12:00:00,No,Bus,400.00,Holiday,40.00,60.00,420.00,1,Deluxe Queen,Travel Agent,PayPal,bilal.lopezBKRBHBI-mive-0004-b4pj@email.com,Confirmed,715,Regular,20,Female
BKRBHDO-ps9t-0006-7ei2,Radisson Blu Hotel Doha,Doha,Doha,1768,Qatar,Business,1,1,0,4,2028-11-16 13:00:00,2028-11-20 10:00:00,Yes,Bus,720.00,None,0.00,108.00,828.00,1,Family Suite,Walk-in,Credit Card,mahmoud.riveraBKRBHDO-ps9t-0006-7ei2@email.com,Pending,751,Corporate,32,Male
BKPPBS1-9hpa-0006-b9q9,Park Plaza Bangkok Soi 18,Bangkok,Bangkok,10110,Thailand,Business,2,2,0,1,2028-11-18 14:00:00,2028-11-19 11:00:00,Yes,Flight,180.00,None,0.00,27.00,207.00,1,Family Suite,Travel Agent,PayPal,tyler.morganBKPPBS1-9hpa-0006-b9q9@email.com,Confirmed,358,Corporate,64,Non-binary
BKRBHKU-4h2f-0004-jujk,Radisson Blu Hotel Kuwait,Kuwait City,Al Asimah,13122,Kuwait,Leisure,2,1,1,2,2028-11-20 14:00:00,2028-11-22 12:00:00,Yes,Bus,240.00,Early Bird,24.00,36.00,252.00,1,Ocean View King,Mobile App,PayPal,waleed.taylorBKRBHKU-4h2f-0004-jujk@email.com,Pending,1373,Corporate,53,Female
BKRBRVH-crvt-0004-86sr,Radisson Blu Royal Viking Hotel Stockholm,Stockholm,Stockholm County,111 20,Sweden,Leisure,3,1,2,6,2028-11-22 15:00:00,2028-11-28 11:00:00,No,Train,1200.00,Member,120.00,180.00,1260.00,1,Executive Twin,Website,Debit Card,chris.duboisBKRBRVH-crvt-0004-86sr@email.com,Pending,866,Regular,47,Female
BKRBHHA-y6s9-0002-p75q,Radisson Blu Hotel Hamburg,Hamburg,Hamburg,20355,Germany,Leisure,4,4,0,4,2028-11-24 15:00:00,2028-11-28 10:00:00,Yes,Bus,960.00,None,0.00,144.00,1104.00,2,Standard King,Mobile App,PayPal,ethan.yoshidaBKRBHHA-y6s9-0002-p75q@email.com,Confirmed,1265,Regular,35,Non-binary
BKPIBRC-sdck-0003-llb0,Park Inn by Radisson Cardiff City Centre,Cardiff,Wales,CF10 2JX,United Kingdom,Leisure,5,4,1,4,2028-11-26 14:00:00,2028-11-30 10:00:00,Yes,Train,2000.00,Holiday,200.00,300.00,2100.00,2,Deluxe King,Corporate Portal,Invoice,radhika.goelBKPIBRC-sdck-0003-llb0@email.com,Pending,202,VIP,56,Female
BKRBHDS-114e-0003-k854,Radisson Blu Hotel Dakar Sea Plaza,Dakar,Dakar Region,BP 16868,Senegal,Business,3,3,0,1,2028-11-28 14:00:00,2028-11-29 10:00:00,Yes,Train,160.00,None,0.00,24.00,184.00,1,Standard Queen,Travel Agent,Invoice,jordan.gomezBKRBHDS-114e-0003-k854@email.com,Completed,111,Regular,68,Female
BKRBMIA-tye6-0005-s65m,Radisson Blu Mumbai International Airport,Mumbai,Maharashtra,400059,India,Leisure,7,4,3,1,2028-11-30 14:00:00,2028-12-01 10:00:00,Yes,Flight,360.00,Group,36.00,54.00,378.00,3,Standard King,Corporate Portal,Invoice,gaurav.bhattBKRBMIA-tye6-0005-s65m@email.com,Completed,367,Regular,56,Non-binary
BKUNKWN-6uaj-0026-yw55,None,Cairo,Cairo Governorate,11757,Egypt,Business,2,2,0,3,2028-12-02 15:00:00,2028-12-05 10:00:00,Yes,Bus,660.00,None,0.00,99.00,759.00,1,Family Suite,Travel Agent,Credit Card,noor.thakurBKUNKWN-6uaj-0026-yw55@email.com,Confirmed,921,Regular,26,Non-binary
BKRBHNU-a4m5-0004-520k,Radisson Blu Hotel Nairobi Upper Hill,Nairobi,Nairobi County,00100,Kenya,Leisure,5,4,1,4,2028-12-04 13:00:00,2028-12-08 10:00:00,No,Bus,1120.00,Seasonal,112.00,168.00,1176.00,2,Standard Queen,Corporate Portal,Invoice,sanjay.collinsBKRBHNU-a4m5-0004-520k@email.com,Completed,1479,Regular,56,Non-binary
BKPIBR6-u2s4-0003-qov3,Park Inn by Radisson Budapest,Budapest,Budapest,1138,Hungary,Leisure,5,2,3,6,2028-12-06 13:00:00,2028-12-12 10:00:00,No,Train,2400.00,Group,240.00,360.00,2520.00,2,Ocean View King,Website,Credit Card,aiden.chengBKPIBR6-u2s4-0003-qov3@email.com,Confirmed,1542,Regular,39,Male
